NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
AXL	NA	null	null	1.0887722
FOXF1	NA	null	null	1.0877159
COL13A1	NA	null	null	1.0875465
SRPX	NA	null	null	1.0872767
ZNF532	NA	null	null	1.0869095
ANKRD40	NA	null	null	1.0864719
KREMEN1	NA	null	null	1.0857358
N4BP2L1	NA	null	null	1.0855219
NRP1	NA	null	null	1.0851465
TRIM44	NA	null	null	1.0849586
SLC5A4	NA	null	null	1.0845739
KLF6	NA	null	null	1.0843197
KIF5C	NA	null	null	1.0833066
PTN	NA	null	null	1.0827335
HLA-F	NA	null	null	1.0823529
SAPCD1	NA	null	null	1.0816789
CYP20A1	NA	null	null	1.0814197
MRPS11	NA	null	null	1.0800996
LYPD6	NA	null	null	1.0799453
CCDC74A	NA	null	null	1.0795944
CACNA2D4	NA	null	null	1.077277
VNN2	NA	null	null	1.0763224
SOX2	NA	null	null	1.0759681
DACH1	NA	null	null	1.0758257
TIMP4	NA	null	null	1.075812
SERPINF1	NA	null	null	1.0755113
CLEC2D	NA	null	null	1.0753926
GPR141	NA	null	null	1.0753272
NFIL3	NA	null	null	1.075223
MCAM	NA	null	null	1.0750585
PLAUR	NA	null	null	1.0748043
DSTYK	NA	null	null	1.0736833
MYO1B	NA	null	null	1.0735081
MSRB3	NA	null	null	1.0726832
STK32B	NA	null	null	1.0726552
COL14A1	NA	null	null	1.0722151
FBLN5	NA	null	null	1.0721382
SLIT3	NA	null	null	1.0713497
NMT2	NA	null	null	1.0705353
THAP11	NA	null	null	1.0698142
JMJD6	NA	null	null	1.0697396
CHD4	NA	null	null	1.0696583
COLCA1	NA	null	null	1.0695472
SMTNL2	NA	null	null	1.0688583
C10orf11	NA	null	null	1.0686632
TGFBI	NA	null	null	1.0685626
GFRA3	NA	null	null	1.0683104
VASH1	NA	null	null	1.067832
SHROOM4	NA	null	null	1.0674399
FAM101A	NA	null	null	1.0658034
CXCL12	NA	null	null	1.0651643
CCDC28B	NA	null	null	1.064435
PSMD4	NA	null	null	1.0641638
COL5A1	NA	null	null	1.0640785
CRYGN	NA	null	null	1.0640075
GIMAP4	NA	null	null	1.0634516
PTGER3	NA	null	null	1.06263
CEACAM4	NA	null	null	1.0617065
OLFML3	NA	null	null	1.061693
LOC107985911	NA	null	null	1.0616021
SLC17A8	NA	null	null	1.0615251
PTGS2	NA	null	null	1.0615025
PCDHGA8	NA	null	null	1.0609472
CXCR4	NA	null	null	1.0608188
GYPC	NA	null	null	1.060501
WNT10B	NA	null	null	1.059465
APOL6	NA	null	null	1.0583555
FAM65C	NA	null	null	1.057714
PCBP2	NA	null	null	1.0574781
CDK9	NA	null	null	1.0568073
ADGRL4	NA	null	null	1.0564002
APOL1	NA	null	null	1.0556389
CCDC80	NA	null	null	1.0555346
SMOC2	NA	null	null	1.0552042
CCL3L1	NA	null	null	1.0551662
PRDM8	NA	null	null	1.0549659
CILP	NA	null	null	1.0549201
PFN1	NA	null	null	1.0543351
RFTN2	NA	null	null	1.0532569
MUC12	NA	null	null	1.0527362
CERS1	NA	null	null	1.0525597
CAPG	NA	null	null	1.0521449
RABAC1	NA	null	null	1.0521094
CLDND1	NA	null	null	1.0519674
CD53	NA	null	null	1.0508939
HOXD11	NA	null	null	1.0504804
IFIT1	NA	null	null	1.0503483
GORAB	NA	null	null	1.0495284
SH2D1B	NA	null	null	1.0491385
DOK4	NA	null	null	1.0482019
CD244	NA	null	null	1.0480722
ZNF628	NA	null	null	1.0454687
WDR54	NA	null	null	1.0444756
VWA5A	NA	null	null	1.0443547
VIPR2	NA	null	null	1.0437587
CLEC11A	NA	null	null	1.0430837
MEF2C	NA	null	null	1.0426837
IFI44L	NA	null	null	1.0424718
LIMS3	NA	null	null	1.0420477
TMEM11	NA	null	null	1.0413605
OSR2	NA	null	null	1.0407614
VAV1	NA	null	null	1.0404439
SCN7A	NA	null	null	1.0403595
FCGR1A	NA	null	null	1.0399036
LUM	NA	null	null	1.0386885
PRKCDBP	NA	null	null	1.0379212
SRGAP2B	NA	null	null	1.0373155
PRDM1	NA	null	null	1.0364426
PPP4R4	NA	null	null	1.0359385
Sep-01	NA	null	null	1.0353035
STON2	NA	null	null	1.0351356
SYNDIG1L	NA	null	null	1.0337346
NXPH3	NA	null	null	1.0333315
PSME1	NA	null	null	1.0331051
KLHL13	NA	null	null	1.0321987
CUTC	NA	null	null	1.0312685
PANX1	NA	null	null	1.0311776
C8orf88	NA	null	null	1.0305895
DUSP5	NA	null	null	1.030002
NRXN1	NA	null	null	1.0295596
KLRK1	NA	null	null	1.029476
NCF4	NA	null	null	1.0290263
KLHL42	NA	null	null	1.0283248
PRH1	NA	null	null	1.0274786
ARHGAP23	NA	null	null	1.0272772
GREM1	NA	null	null	1.02676
CNPY4	NA	null	null	1.0264261
LAG3	NA	null	null	1.0262291
EMILIN2	NA	null	null	1.025898
GZMM	NA	null	null	1.025779
CORO2B	NA	null	null	1.0251647
B3GALT6	NA	null	null	1.0243709
MYCT1	NA	null	null	1.0237889
PNMAL2	NA	null	null	1.0231724
SP5	NA	null	null	1.0231289
FOXF2	NA	null	null	1.0224637
SDPR	NA	null	null	1.0222652
TFPT	NA	null	null	1.0215763
MYOM1	NA	null	null	1.0205868
SCTR	NA	null	null	1.0202117
SQSTM1	NA	null	null	1.0197723
GPR153	NA	null	null	1.0190152
AMPD2	NA	null	null	1.0184022
DCUN1D3	NA	null	null	1.0180489
RBM8A	NA	null	null	1.0176127
SLC38A3	NA	null	null	1.0170633
STARD5	NA	null	null	1.0165759
POLR2J	NA	null	null	1.0165277
CDV3	NA	null	null	1.0164934
NID1	NA	null	null	1.0161688
MOB3B	NA	null	null	1.0160455
PDE7B	NA	null	null	1.0156953
GADD45A	NA	null	null	1.0156937
PIN1	NA	null	null	1.0145363
TLE4	NA	null	null	1.014101
CP	NA	null	null	1.0139437
FHL1	NA	null	null	1.0134842
SLC47A1	NA	null	null	1.0133796
NXPH2	NA	null	null	1.013288
PDGFRB	NA	null	null	1.0132142
NDRG1	NA	null	null	1.0132035
RGS11	NA	null	null	1.013139
NPC2	NA	null	null	1.0128071
GINS2	NA	null	null	1.0115215
ADAMTS1	NA	null	null	1.0110334
ENPP1	NA	null	null	1.0101221
LOC107985692	NA	null	null	1.0100697
COL4A1	NA	null	null	1.0098425
CXCR6	NA	null	null	1.0098156
HOXD4	NA	null	null	1.0092984
MAPRE2	NA	null	null	1.0087162
PDE4C	NA	null	null	1.0084599
OLFML1	NA	null	null	1.0083412
PLSCR1	NA	null	null	1.0076656
COLCA2	NA	null	null	1.007599
DCN	NA	null	null	1.0071486
KCTD20	NA	null	null	1.0070249
CCDC109B	NA	null	null	1.0069004
PCSK5	NA	null	null	1.0060939
AGER	NA	null	null	1.0057256
CYGB	NA	null	null	1.0056845
LAX1	NA	null	null	1.0053272
BCO1	NA	null	null	1.0052685
PI16	NA	null	null	1.0045495
TMCC3	NA	null	null	1.00374
KIF25	NA	null	null	1.0034832
EGFL8	NA	null	null	1.0033625
NGF	NA	null	null	1.0024691
IDH3B	NA	null	null	1.0016166
PIM2	NA	null	null	1.0012486
PPP3CA	NA	null	null	1.000911
IGFBP5	NA	null	null	1.0007792
LSP1	NA	null	null	1.0001781
CD27	NA	null	null	1.0001663
TIMP1	NA	null	null	0.9999486
REM1	NA	null	null	0.9998267
SALL1	NA	null	null	0.99944407
FOSL2	NA	null	null	0.9992827
CORIN	NA	null	null	0.9992621
GRID1	NA	null	null	0.996198
TARP	NA	null	null	0.99582386
CCNY	NA	null	null	0.9957768
CD3E	NA	null	null	0.99556583
RPA4	NA	null	null	0.99554515
LZTS1	NA	null	null	0.9955431
ECSCR	NA	null	null	0.99539375
RAB40A	NA	null	null	0.9948171
CCDC178	NA	null	null	0.99477935
MMP27	NA	null	null	0.99454826
ITM2A	NA	null	null	0.9942087
GJC1	NA	null	null	0.99411
ADCY3	NA	null	null	0.99408424
GABPB2	NA	null	null	0.9939604
THBS3	NA	null	null	0.9938958
HLA-DRA	NA	null	null	0.99313354
ACTA2	NA	null	null	0.9925363
TRNAU1AP	NA	null	null	0.9920967
FBLN7	NA	null	null	0.99200696
AEBP1	NA	null	null	0.9918245
PSMB5	NA	null	null	0.9904687
MYL9	NA	null	null	0.99036896
NPY2R	NA	null	null	0.99010575
GPS2	NA	null	null	0.99006176
ASIP	NA	null	null	0.9888708
SLC9B2	NA	null	null	0.98850274
FOXL2NB	NA	null	null	0.9881018
SMAD3	NA	null	null	0.98779875
PCOLCE	NA	null	null	0.9876034
FAM13C	NA	null	null	0.98668045
TRABD2A	NA	null	null	0.986148
SPOCK2	NA	null	null	0.9858538
ZAK	NA	null	null	0.9858091
CCM2L	NA	null	null	0.984722
SLC20A1	NA	null	null	0.9846839
CPZ	NA	null	null	0.98434836
ABLIM3	NA	null	null	0.9840323
ZC3HAV1	NA	null	null	0.9836952
MAST3	NA	null	null	0.98359823
OPTN	NA	null	null	0.98308694
GAP43	NA	null	null	0.9825809
SATB2	NA	null	null	0.98230034
ENTPD1	NA	null	null	0.9814378
SLC22A10	NA	null	null	0.98131543
EIF3F	NA	null	null	0.98128414
DPYSL2	NA	null	null	0.9810661
GRASP	NA	null	null	0.9810335
VSTM2A	NA	null	null	0.9810253
FN1	NA	null	null	0.9806532
N6AMT1	NA	null	null	0.9806291
RBPJ	NA	null	null	0.98046273
DOCK10	NA	null	null	0.9802597
CNKSR2	NA	null	null	0.98003906
MDM4	NA	null	null	0.9794436
KLRG1	NA	null	null	0.9792769
TACR2	NA	null	null	0.9790776
LAT2	NA	null	null	0.97888696
NRROS	NA	null	null	0.97888064
ALOX5AP	NA	null	null	0.97867894
ACP5	NA	null	null	0.97745925
SULF2	NA	null	null	0.977325
RBFOX2	NA	null	null	0.9771493
PKDCC	NA	null	null	0.9760538
ENPEP	NA	null	null	0.9757794
KCTD19	NA	null	null	0.97519463
HIST4H4	NA	null	null	0.9747301
GEM	NA	null	null	0.97471505
DUS2	NA	null	null	0.9745327
IL16	NA	null	null	0.97416025
KLRB1	NA	null	null	0.973367
LOC101928120	NA	null	null	0.9733202
GPR176	NA	null	null	0.973173
SSSCA1	NA	null	null	0.973131
IGSF1	NA	null	null	0.972971
DLL4	NA	null	null	0.9726752
PLN	NA	null	null	0.9726618
DYRK2	NA	null	null	0.9726601
STUB1	NA	null	null	0.9724975
RAB11FIP3	NA	null	null	0.97198135
CD177	NA	null	null	0.9718911
MOB3A	NA	null	null	0.97178113
RUFY1	NA	null	null	0.9714756
C19orf43	NA	null	null	0.97139615
LOC100996842	NA	null	null	0.9712998
PROCA1	NA	null	null	0.97122705
PABPC5	NA	null	null	0.9711618
SCARF2	NA	null	null	0.970397
MYL6	NA	null	null	0.97036976
ZNF496	NA	null	null	0.9696103
IQCK	NA	null	null	0.96938616
ANO2	NA	null	null	0.9690581
AKAP10	NA	null	null	0.96903116
HCAR3	NA	null	null	0.96894735
SEMA5A	NA	null	null	0.96890634
RIMKLB	NA	null	null	0.96826863
ROBO1	NA	null	null	0.96796733
FBXO4	NA	null	null	0.96776015
APOL3	NA	null	null	0.96743876
ZXDC	NA	null	null	0.966683
TRIOBP	NA	null	null	0.9662813
PLD4	NA	null	null	0.96615297
U2AF1	NA	null	null	0.9654505
MYOC	NA	null	null	0.96497464
PHLDB1	NA	null	null	0.96490866
S1PR2	NA	null	null	0.9649025
VMP1	NA	null	null	0.9647832
COL15A1	NA	null	null	0.9640882
CD8B	NA	null	null	0.9635465
YWHAQ	NA	null	null	0.9634476
NKG7	NA	null	null	0.963371
PQBP1	NA	null	null	0.96330535
TLR4	NA	null	null	0.9625017
GALT	NA	null	null	0.9619781
RING1	NA	null	null	0.9619157
CARD16	NA	null	null	0.96150655
GALNT6	NA	null	null	0.9612925
CTTNBP2NL	NA	null	null	0.96128976
CCDC85B	NA	null	null	0.96084774
P3H2	NA	null	null	0.96067464
MRVI1	NA	null	null	0.9599156
ANXA2	NA	null	null	0.95926124
HLX	NA	null	null	0.9590996
ZNHIT1	NA	null	null	0.95898026
E2F4	NA	null	null	0.9587848
PTEN	NA	null	null	0.9584589
CLEC12A	NA	null	null	0.95762813
DPP4	NA	null	null	0.9572187
SFXN3	NA	null	null	0.9568898
KLHL29	NA	null	null	0.9568121
ACKR3	NA	null	null	0.95659935
THYN1	NA	null	null	0.9561044
CFL2	NA	null	null	0.95608485
DNAJC8	NA	null	null	0.9559132
PTH1R	NA	null	null	0.95556897
TAGLN	NA	null	null	0.95492417
LAMB1	NA	null	null	0.9543574
PLEKHG1	NA	null	null	0.9536684
ABCB1	NA	null	null	0.9533269
GJD3	NA	null	null	0.95275676
SEMA3B	NA	null	null	0.9525133
ARHGEF15	NA	null	null	0.9524752
FAM20A	NA	null	null	0.95140517
SPARC	NA	null	null	0.95091605
TBPL1	NA	null	null	0.9504411
SIGLEC9	NA	null	null	0.9500493
RPS6KA2	NA	null	null	0.9496434
SMURF2	NA	null	null	0.9493669
PLAU	NA	null	null	0.9490821
KLF2	NA	null	null	0.9483634
NFATC2	NA	null	null	0.9482662
CD96	NA	null	null	0.9475941
ARL3	NA	null	null	0.94742525
HACD1	NA	null	null	0.947386
KIF7	NA	null	null	0.9473375
FAS	NA	null	null	0.9472287
MAF	NA	null	null	0.94717824
LRP1	NA	null	null	0.94697696
GJA4	NA	null	null	0.94686395
INCA1	NA	null	null	0.9468409
MAP1A	NA	null	null	0.94673574
KBTBD11	NA	null	null	0.9462532
ADAMTSL4	NA	null	null	0.9462042
WDR86	NA	null	null	0.9455565
CES1	NA	null	null	0.945204
CACNB3	NA	null	null	0.94509983
ARL16	NA	null	null	0.9444167
BIN3	NA	null	null	0.9441857
ASAP1	NA	null	null	0.9437433
WIPF1	NA	null	null	0.94319826
SFSWAP	NA	null	null	0.9427855
NXF1	NA	null	null	0.9427825
SLC6A15	NA	null	null	0.94250363
GBP4	NA	null	null	0.94247675
FAM107B	NA	null	null	0.9418632
FBXO46	NA	null	null	0.94158363
CDKAL1	NA	null	null	0.9414988
SOCS3	NA	null	null	0.9411488
HEY1	NA	null	null	0.9408888
S100A4	NA	null	null	0.9401976
MFAP2	NA	null	null	0.93980134
PCP4	NA	null	null	0.9396114
RPS3	NA	null	null	0.9394709
C6orf141	NA	null	null	0.9393794
VEGFB	NA	null	null	0.9393569
SIGLEC6	NA	null	null	0.9387841
STC1	NA	null	null	0.9382437
NR2C1	NA	null	null	0.9382077
LILRA4	NA	null	null	0.938073
ANTXR2	NA	null	null	0.93802726
TIAL1	NA	null	null	0.93751556
TMEM185A	NA	null	null	0.936801
TRIM16	NA	null	null	0.9365819
ZNF474	NA	null	null	0.9365582
PSMC4	NA	null	null	0.93654585
PHPT1	NA	null	null	0.93613404
MSL1	NA	null	null	0.93609947
LOC101929097	NA	null	null	0.93551034
MCTP1	NA	null	null	0.9351704
CNIH3	NA	null	null	0.9350412
TRIM65	NA	null	null	0.93482393
LTBP1	NA	null	null	0.934484
UHRF1	NA	null	null	0.934062
TUBE1	NA	null	null	0.93399
HRH2	NA	null	null	0.9337583
DPT	NA	null	null	0.9329428
HSPB2	NA	null	null	0.9327925
RECK	NA	null	null	0.9325871
SYNPO	NA	null	null	0.9324565
NAALADL1	NA	null	null	0.93215585
PLP2	NA	null	null	0.93202674
FHL5	NA	null	null	0.9319054
TFPI	NA	null	null	0.93162984
TFAP2E	NA	null	null	0.9315256
MSMP	NA	null	null	0.9307534
DTX1	NA	null	null	0.9306666
MYCN	NA	null	null	0.930265
P3H3	NA	null	null	0.93021387
GNAI2	NA	null	null	0.9300616
CPT1C	NA	null	null	0.92930335
ADH1B	NA	null	null	0.92911184
MEX3C	NA	null	null	0.92876124
RBMS2	NA	null	null	0.9285292
CRLF2	NA	null	null	0.9282672
MRGPRF	NA	null	null	0.9281566
DDX39A	NA	null	null	0.92725617
SNRPD2	NA	null	null	0.92712605
NREP	NA	null	null	0.92665696
GOLGA3	NA	null	null	0.9265792
HEPN1	NA	null	null	0.926198
NNMT	NA	null	null	0.9261631
FGFR1	NA	null	null	0.9256732
MCOLN3	NA	null	null	0.9255162
LDLRAD2	NA	null	null	0.92537165
ZC2HC1A	NA	null	null	0.9253489
C1orf162	NA	null	null	0.9251448
FCER1G	NA	null	null	0.92418
PLA2G5	NA	null	null	0.9240321
RHOF	NA	null	null	0.9238826
EGR2	NA	null	null	0.92340904
ZNF706	NA	null	null	0.9230415
LRFN5	NA	null	null	0.9227784
TPSAB1	NA	null	null	0.92276186
CCR2	NA	null	null	0.92273474
PLK3	NA	null	null	0.92271197
FXYD5	NA	null	null	0.92268795
PXDC1	NA	null	null	0.92237866
STARD9	NA	null	null	0.92232233
SAMD3	NA	null	null	0.92231125
MICAL1	NA	null	null	0.9218925
ID1	NA	null	null	0.9217806
FLCN	NA	null	null	0.9215726
MTHFD1L	NA	null	null	0.92125654
MMP1	NA	null	null	0.92101544
CPSF4	NA	null	null	0.92094535
SPOCK1	NA	null	null	0.9208452
PAX3	NA	null	null	0.92051697
BCHE	NA	null	null	0.92049724
SOX7	NA	null	null	0.9202868
FBN1	NA	null	null	0.9202549
VTN	NA	null	null	0.9200787
CTSK	NA	null	null	0.9193654
PCNX4	NA	null	null	0.9193557
AOX1	NA	null	null	0.9193451
NR2F2	NA	null	null	0.91915244
LDB3	NA	null	null	0.91832894
EIF4G3	NA	null	null	0.91828084
LOC107987020	NA	null	null	0.9181418
KCNMB2	NA	null	null	0.9179825
KCNMB4	NA	null	null	0.91714764
CA4	NA	null	null	0.9168954
GPR65	NA	null	null	0.9164532
LMO2	NA	null	null	0.9159315
MROH7	NA	null	null	0.9159237
RASGRF2	NA	null	null	0.9159195
SCN2B	NA	null	null	0.9158617
EXT1	NA	null	null	0.9158538
SSC5D	NA	null	null	0.915398
ZNF503	NA	null	null	0.9152714
GBGT1	NA	null	null	0.9150326
MUSTN1	NA	null	null	0.91359586
LTBP4	NA	null	null	0.91352004
ADA	NA	null	null	0.9130686
GALNT18	NA	null	null	0.91296846
EFHD2	NA	null	null	0.9129217
PRX	NA	null	null	0.9124434
KDR	NA	null	null	0.9116787
GATSL2	NA	null	null	0.9107663
DEXI	NA	null	null	0.9106605
MYOM2	NA	null	null	0.910619
KCNJ2	NA	null	null	0.91047513
GALNT16	NA	null	null	0.9102117
AMOTL1	NA	null	null	0.9098302
COL1A1	NA	null	null	0.9097523
ANXA1	NA	null	null	0.9095334
ZNF250	NA	null	null	0.9092495
SNTG2	NA	null	null	0.9091291
MED28	NA	null	null	0.90892005
RNF122	NA	null	null	0.9088851
LTA	NA	null	null	0.90863806
CD48	NA	null	null	0.9082018
CPNE4	NA	null	null	0.9077017
ATF4	NA	null	null	0.90769637
ZNF683	NA	null	null	0.9075958
PDGFRL	NA	null	null	0.9075696
PITPNC1	NA	null	null	0.9074708
CHEK2	NA	null	null	0.90669423
LOC100505555	NA	null	null	0.90651155
CASP1	NA	null	null	0.906178
RILP	NA	null	null	0.9049294
HSPB8	NA	null	null	0.90458965
RCN3	NA	null	null	0.90401757
PNMA3	NA	null	null	0.90379035
AMIGO2	NA	null	null	0.90374744
CPXM1	NA	null	null	0.90365875
CYB561D2	NA	null	null	0.90341955
ITIH5	NA	null	null	0.90331477
BMP1	NA	null	null	0.9030403
CNOT9	NA	null	null	0.90217704
MAPK14	NA	null	null	0.9014912
IL15RA	NA	null	null	0.90081483
CCL5	NA	null	null	0.90075606
P2RX1	NA	null	null	0.90063804
STAM	NA	null	null	0.90051883
PMP2	NA	null	null	0.9004982
S100A9	NA	null	null	0.90028965
FANCE	NA	null	null	0.90002304
COL4A2	NA	null	null	0.899713
LYVE1	NA	null	null	0.8993925
SGIP1	NA	null	null	0.8991667
CHST10	NA	null	null	0.89914054
HOTS	NA	null	null	0.89893806
SLCO5A1	NA	null	null	0.898936
RBM15B	NA	null	null	0.8985342
TP53	NA	null	null	0.8980793
ARL5B	NA	null	null	0.8970223
TRIO	NA	null	null	0.896831
ABHD18	NA	null	null	0.89674187
WBP1L	NA	null	null	0.8963682
PAN3	NA	null	null	0.89574313
TRAF3IP1	NA	null	null	0.8955846
APOL4	NA	null	null	0.8953828
ANKRD35	NA	null	null	0.895243
IL17B	NA	null	null	0.8951022
GAS7	NA	null	null	0.89472336
FMO3	NA	null	null	0.894658
PAMR1	NA	null	null	0.89460456
MLIP	NA	null	null	0.89458716
PSMC3	NA	null	null	0.8944421
SERPING1	NA	null	null	0.8937212
C16orf13	NA	null	null	0.89359164
DNAJB4	NA	null	null	0.8929332
COL6A2	NA	null	null	0.8926593
NLRP12	NA	null	null	0.892529
PDGFA	NA	null	null	0.8919512
INPP1	NA	null	null	0.8911075
EGR3	NA	null	null	0.8907381
ING1	NA	null	null	0.89053285
PRF1	NA	null	null	0.8899743
TRPV2	NA	null	null	0.88957804
PRKD1	NA	null	null	0.889476
CHURC1-FNTB	NA	null	null	0.88937646
GNAO1	NA	null	null	0.8893313
ABL2	NA	null	null	0.88897026
KRTCAP2	NA	null	null	0.8883709
MEX3B	NA	null	null	0.88817555
CH25H	NA	null	null	0.8874937
FAM127B	NA	null	null	0.88721466
PNMA6A	NA	null	null	0.88711566
MBOAT1	NA	null	null	0.8870855
RUFY3	NA	null	null	0.88632816
CARD8	NA	null	null	0.88621014
VAMP2	NA	null	null	0.88566476
PLXDC1	NA	null	null	0.88555044
MPND	NA	null	null	0.88517207
SUSD1	NA	null	null	0.88497156
BMP4	NA	null	null	0.884923
NTF3	NA	null	null	0.8842431
PID1	NA	null	null	0.8836762
CPNE5	NA	null	null	0.8835252
NOCT	NA	null	null	0.8834016
RASGRP2	NA	null	null	0.8828654
IFNG	NA	null	null	0.88280153
SMTN	NA	null	null	0.88255113
CCDC146	NA	null	null	0.8824
NEXN	NA	null	null	0.88193166
OAF	NA	null	null	0.8818613
TMTC1	NA	null	null	0.88154817
ADAMTSL5	NA	null	null	0.88148624
HNRNPH1	NA	null	null	0.88129294
FZD10	NA	null	null	0.881223
CYB5A	NA	null	null	0.8809236
MOXD1	NA	null	null	0.8808269
PROS1	NA	null	null	0.88070333
LSAMP	NA	null	null	0.8806866
FBLN2	NA	null	null	0.8806077
LOC107984851	NA	null	null	0.87997115
LOC107985678	NA	null	null	0.8797707
BRAF	NA	null	null	0.87966156
HTR3C	NA	null	null	0.8795596
PLCB2	NA	null	null	0.879472
SPEG	NA	null	null	0.87913
SETD4	NA	null	null	0.8787318
PRRX1	NA	null	null	0.87784
HSPB1	NA	null	null	0.87746036
MAP2K2	NA	null	null	0.87712497
APBA2	NA	null	null	0.87653774
ADAM32	NA	null	null	0.8765103
MPP6	NA	null	null	0.87633157
EFEMP2	NA	null	null	0.87629
CYP4F12	NA	null	null	0.876244
R3HDM2	NA	null	null	0.87608236
ISM1	NA	null	null	0.8760552
EVA1B	NA	null	null	0.87604874
HBEGF	NA	null	null	0.87573993
ARPC4	NA	null	null	0.87557685
CHRDL1	NA	null	null	0.87550884
TBX1	NA	null	null	0.87540114
LCP2	NA	null	null	0.8745611
CMKLR1	NA	null	null	0.8745413
GRAMD2	NA	null	null	0.8742332
RBPMS	NA	null	null	0.87280375
EGR1	NA	null	null	0.8721035
CFAP20	NA	null	null	0.87127477
BMP8A	NA	null	null	0.87064874
HLA-DMA	NA	null	null	0.87048167
PRELP	NA	null	null	0.87027234
DEDD	NA	null	null	0.86986
TCEAL4	NA	null	null	0.8697455
PODN	NA	null	null	0.86950576
ICAM2	NA	null	null	0.8691802
BNIP2	NA	null	null	0.8682712
TNS1	NA	null	null	0.86825204
HEG1	NA	null	null	0.8681249
GFRA1	NA	null	null	0.8679571
GSTP1	NA	null	null	0.86728305
LPAR4	NA	null	null	0.86692953
NRM	NA	null	null	0.86683667
RAMP1	NA	null	null	0.8660163
RETN	NA	null	null	0.865674
HSPA1B	NA	null	null	0.8654187
KCNJ15	NA	null	null	0.86530185
STOM	NA	null	null	0.8649933
CORO1C	NA	null	null	0.8649444
SLC9A3R2	NA	null	null	0.8649368
CD200R1	NA	null	null	0.8648572
PLEKHH3	NA	null	null	0.8647109
PRKD2	NA	null	null	0.86458725
RHOB	NA	null	null	0.8644113
LOC730268	NA	null	null	0.8636201
CKS2	NA	null	null	0.8631757
MTFR2	NA	null	null	0.86204344
DPF1	NA	null	null	0.8620423
NOSIP	NA	null	null	0.86203945
CYP2B6	NA	null	null	0.86202216
KCNA2	NA	null	null	0.8619246
ANGPTL2	NA	null	null	0.8618623
GLUL	NA	null	null	0.8614816
GPM6A	NA	null	null	0.86133516
COL1A2	NA	null	null	0.8608773
NOTCH4	NA	null	null	0.8604991
NPIPA8	NA	null	null	0.8604662
ANKDD1A	NA	null	null	0.86011064
SASH3	NA	null	null	0.8599623
BICC1	NA	null	null	0.8597871
FAR2	NA	null	null	0.85975695
COL16A1	NA	null	null	0.85965747
PTPRB	NA	null	null	0.8596318
FAM46A	NA	null	null	0.8593109
RPS15	NA	null	null	0.85926664
FLT4	NA	null	null	0.8591798
DAB2	NA	null	null	0.8586494
RPS2	NA	null	null	0.8584138
NFATC4	NA	null	null	0.8584118
COL9A3	NA	null	null	0.8583601
PRICKLE2	NA	null	null	0.85797685
CCDC88B	NA	null	null	0.8578478
TMEM200B	NA	null	null	0.85754025
C15orf48	NA	null	null	0.8574767
FBXO17	NA	null	null	0.85633075
GCK	NA	null	null	0.8561596
ATOX1	NA	null	null	0.85579103
TMEM132C	NA	null	null	0.8556724
RSPH9	NA	null	null	0.8556569
COL6A3	NA	null	null	0.85559994
CALM3	NA	null	null	0.8554369
BORCS5	NA	null	null	0.8546033
RPS9	NA	null	null	0.85457534
REEP1	NA	null	null	0.8544185
SEC23A	NA	null	null	0.8541405
TSPAN11	NA	null	null	0.8539733
CCRL2	NA	null	null	0.85360396
FKBP7	NA	null	null	0.85291654
ADRA1A	NA	null	null	0.85274315
GRK5	NA	null	null	0.85259086
ARHGAP22	NA	null	null	0.8525161
CEP112	NA	null	null	0.85248685
WDR45	NA	null	null	0.8524287
MMP2	NA	null	null	0.8518025
IL2RA	NA	null	null	0.8516862
PLS3	NA	null	null	0.85147935
AKR1B10	NA	null	null	0.8513989
GJA5	NA	null	null	0.8513028
WDR64	NA	null	null	0.85120326
IFT43	NA	null	null	0.85108495
PRIMA1	NA	null	null	0.85106385
C8orf48	NA	null	null	0.85091347
DKK3	NA	null	null	0.8506866
SYNE1	NA	null	null	0.85002756
IRF9	NA	null	null	0.8498285
EPS8	NA	null	null	0.8490688
RPGR	NA	null	null	0.84900135
LOC107987363	NA	null	null	0.84885377
PIK3CG	NA	null	null	0.8488325
SLA2	NA	null	null	0.8487753
CASP7	NA	null	null	0.8487051
UBB	NA	null	null	0.84814507
RNF112	NA	null	null	0.8480508
SLIT2	NA	null	null	0.84791696
KCNJ8	NA	null	null	0.84789044
MED12	NA	null	null	0.84781736
HSPBAP1	NA	null	null	0.8475733
TCF7L1	NA	null	null	0.8475362
CCDC92B	NA	null	null	0.84729236
RTP4	NA	null	null	0.84724116
DYNC1I2	NA	null	null	0.84629864
PTGER4	NA	null	null	0.84574956
TRNP1	NA	null	null	0.84549284
SASH1	NA	null	null	0.84541994
LRMP	NA	null	null	0.8454067
CCL3	NA	null	null	0.84521943
GCSAML	NA	null	null	0.8450152
MRPL11	NA	null	null	0.8448965
PTPRG	NA	null	null	0.8448808
NINJ2	NA	null	null	0.8446391
TLL2	NA	null	null	0.8445063
PPT2	NA	null	null	0.84440386
ZBTB25	NA	null	null	0.8441094
ZCCHC14	NA	null	null	0.8437707
INPP5E	NA	null	null	0.8437521
SPON1	NA	null	null	0.8434781
GZMA	NA	null	null	0.84332615
JOSD1	NA	null	null	0.84299284
NSMAF	NA	null	null	0.84234
RAB44	NA	null	null	0.8421798
AEBP2	NA	null	null	0.8421526
