GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
134265	7.253	1.276	-2.50955826179631	0	0	AFAP1L1	BGI_novel_T032384,NM_001323063.1,NM_001323062.1,XM_017009036.1,NM_152406.3,NM_001146337.2,XM_011537558.1	Known_gene	7	8.57	2.72	10.47	0.19	2.61	1.56	1.68	0.34
1359	142.886	10.486	-3.81028059868315	0	0	CPA3	NM_001870.3	Known_gene	1	227.96	79.44	121.26	8.92	36.38	0.13	2.63	4.37
1381	60.416	4.65	-3.83100393981249	0	0	CRABP1	NM_004378.2,BGI_novel_T013662	Known_gene	2	38.56	2.08	140.61	2.02	4.51	0	1.92	14.8
1396	483.333	46.998	-3.48942156278572	0	0	CRIP1	BGI_novel_T012581,BGI_novel_T012580,NM_001311.4	Known_gene	3	431.21	223.14	795.65	43.65	74.06	42.83	52.6	21.85
140462	7.713	2.08	-2.06248474568084	2.94896649713862e-90	7.01740172889841e-90	ASB9	NM_001168530.1,XM_005274446.1,XM_017029286.1,XM_017029283.1,XM_017029285.1,XM_011545458.1,XM_017029284.1,NM_024087.2,BGI_novel_T041130,NM_001168531.1,XM_011545460.1,NM_001031739.2	Known_gene	12	12.07	0	11.07	1.37	3	2.68	3.35	0
140564	13.853	2.596	-2.34870616598589	0	0	APOBEC3D	NM_152426.3,BGI_novel_T026152,XM_017028596.1,XM_005261337.3	Known_gene	4	13.34	18.62	9.6	4.23	4.52	1.96	0.78	1.49
1435	12.533	1.802	-3.00588345999027	0	0	CSF1	BGI_novel_T002351,XM_017000369.1,NM_172211.3,NM_000757.5,BGI_novel_T002350,BGI_novel_T002352,NM_172210.2,NM_172212.2	Known_gene	8	19	3.34	15.26	0.33	3.77	2.49	1.69	0.73
1440	40.12	7.14	-2.69809594151863	0	0	CSF3	NM_172220.2,NM_000759.3,NM_172219.2,NM_001178147.1	Known_gene	4	9	12.04	99.32	3.11	18.28	5.49	8.82	0
144203	11.34	2.876	-2.06568928618662	8.80830653344457e-74	2.35792841600401e-73	OVOS2	XM_017030198.1,BGI_novel_T010342,BGI_novel_T010345,BGI_novel_T010344,BGI_novel_T010343,BGI_novel_T008706,XM_017020288.1	Known_gene	7	20.58	7.11	6.33	2.3	0	0.19	0.91	10.98
144402	33.146	5.342	-2.58515947405522	0	0	CPNE8	XM_011537951.2,BGI_novel_T008742,XM_017018851.1,XM_011537952.2,XM_017018852.1,NM_153634.2,BGI_novel_T008744,BGI_novel_T008743	Known_gene	8	48.77	22.66	28.01	3.96	8.27	7.23	1.55	5.7
145226	27.663	1.76	-3.6722115181099	0	0	RDH12	BGI_novel_T011933,NM_152443.2	Known_gene	2	1.52	77.54	3.93	0.27	0.07	7.24	1.22	0
1471	1522.476	227.03	-2.9398694274917	0	0	CST3	NM_001288614.1,NM_000099.3	Known_gene	2	751.25	194.18	3622	80.1	349.14	186.51	420.12	99.28
147495	98.956	14.194	-2.87106516107008	0	0	APCDD1	NM_153000.4,XM_011525603.1	Known_gene	2	169.04	32.67	95.16	18.75	16.06	10.67	10.17	15.32
1475	558.443	18.354	-4.71419690498532	0	0	CSTA	NM_005213.3	Known_gene	1	17.38	1645.97	11.98	25.95	4.61	47.92	11.5	1.79
1490	551.24	51.456	-3.64569111359183	0	0	CTGF	NM_001901.2	Known_gene	1	207.44	44.81	1401.47	31.8	135.74	46.28	35.82	7.64
149708	17.753	2.38	-2.76677420660704	2.17602480232835e-133	4.0841500912597e-133	WFDC5	NM_145652.3,XM_011528601.1,XM_011528602.1	Known_gene	3	1.34	50.78	1.14	0.5	0	9.33	2.07	0
1511	455.413	11.042	-5.46886968342775	0	0	CTSG	NM_001911.2,XM_011536499.1	Known_gene	2	526.08	198.68	641.48	5.1	40.73	7.65	1.73	0
1513	278.77	28.152	-3.40562104095699	0	0	CTSK	NM_000396.3	Known_gene	1	529.47	46.1	260.74	23.75	80.95	7.44	7.99	20.63
151473	9.696	1.87	-2.50570514940691	0	0	SLC16A14	XM_011510751.2,BGI_novel_T023785,XM_017003480.1,NM_152527.4,XM_011510752.1,XM_005246353.3	Known_gene	6	14.63	4.27	10.19	2.26	0.99	3.57	1.38	1.15
151887	86.366	8.148	-3.53636975225487	0	0	CCDC80	NM_199511.2,NM_199512.2	Known_gene	2	127.63	10.3	121.17	11.1	21.1	2.24	4.61	1.69
152007	20.9	6.13	-2.03060855426387	1.38614652501725e-275	1.55386522605524e-275	GLIPR2	NM_001287013.1,BGI_novel_T039489,NM_001287011.1,NM_001287010.1,NM_022343.3,NM_001287012.1,NM_001287014.1	Known_gene	7	30.1	3.81	28.79	4.42	6.31	11.2	3.06	5.66
152273	7.123	1.814	-2.13762896935477	0	0	FGD5	BGI_novel_T026662,NM_001320276.1,NM_152536.3,XM_011533422.1,XM_011533423.1	Known_gene	5	8.63	0.74	12	0.7	5.86	0.31	1.13	1.07
152503	12.413	2.52	-2.36684465165729	0	0	SH3D19	XM_011531646.1,BGI_novel_T030541,BGI_novel_T030543,BGI_novel_T030547,XM_017007780.1,XM_011531649.1,NM_001243349.1,BGI_novel_T030545,XM_017007782.1,NM_001128923.1,XM_017007778.1,NM_001128924.1,XM_017007779.1,XM_005262767.2,BGI_novel_T030548,BGI_novel_T030549,BGI_novel_T030542,XM_017007781.1,BGI_novel_T030546,BGI_novel_T030544,XM_011531647.1,XM_011531648.1,NM_001009555.3,XM_017007783.1	Known_gene	24	19.27	8.34	9.63	2.47	5.67	2.05	1.05	1.36
154661	11.046	1.464	-2.85619863815889	0	0	RUNDC3B	XM_011515829.2,NM_138290.2,XM_011515828.2,XM_017011763.1,XM_017011764.1,NM_001134405.1,BGI_novel_T036430,NM_001134406.1,XM_005250156.2,XM_017011762.1,XM_011515827.1,XM_011515826.1,XM_017011761.1,XM_017011765.1,XM_005250158.2,XM_017011766.1	Known_gene	16	16.61	6.8	9.73	0.49	2.71	2.04	0.83	1.25
155038	19.44	3.06	-2.85194249936079	0	0	GIMAP8	BGI_novel_T037274,XM_005249951.3,XM_005249950.4,NM_175571.3	Known_gene	4	16.17	0.81	41.34	1.42	6.25	0.98	6.18	0.47
1601	36.346	6.964	-2.52721127911931	0	0	DAB2	BGI_novel_T031295,NM_001343.3,NM_001244871.1	Known_gene	3	46.47	3.85	58.72	2.63	14.88	1.21	7.55	8.55
161198	128.103	25.47	-2.51747684786255	0	0	CLEC14A	NM_175060.2	Known_gene	1	77.72	30.64	275.95	18.6	36.28	27.39	27.86	17.22
163351	15.86	1.076	-3.47047307592963	0	0	GBP6	NM_001320257.1,XM_011540835.2,NM_198460.2,BGI_novel_T002108	Known_gene	4	0.32	46.44	0.82	1.41	3.29	0.17	0.51	0
1634	3029.16	121.576	-4.69301446648866	0	0	DCN	BGI_novel_T009587,NM_133503.3,XM_005268693.1,BGI_novel_T009585,NM_133507.3,NM_133505.3,BGI_novel_T009586,NM_133506.3,NM_001920.4,XM_006719270.1,NM_133504.3,XM_017018917.1	Known_gene	12	6142.96	1148.49	1796.03	71.24	425.28	25.59	26.65	59.12
164091	52.483	4.448	-3.30275610036368	0	0	PAQR7	XM_011540861.1,XM_005245745.3,NM_178422.5,XM_011540862.2,XM_005245746.3	Known_gene	5	17.19	125.48	14.78	5.08	4.32	6.62	1.56	4.66
165	45.91	4.064	-3.65036289395426	0	0	AEBP1	NM_001129.4,XM_011515162.1	Known_gene	2	39.96	11.01	86.76	4.33	9.44	0.24	0.18	6.13
1675	464.55	10.704	-5.59162638906968	0	0	CFD	NM_001928.3,NM_001317335.1	Known_gene	2	352.11	174.95	866.59	11.74	18.14	8.26	6.93	8.45
170575	15.903	2.346	-2.75666328810169	0	0	GIMAP1	NM_130759.3	Known_gene	1	8.53	18.53	20.65	0.65	3.5	2.52	3.23	1.83
171024	38.693	2.366	-4.02430186975911	0	0	SYNPO2	BGI_novel_T030230,NM_001128934.2,NM_001286754.1,NM_001286755.1,NM_001128933.2,NM_133477.2	Known_gene	6	50.01	38.01	28.06	1.49	4.12	2.42	1.38	2.42
1734	196.443	8.036	-4.67285865341419	0	0	DIO2	NM_000793.5,BGI_novel_T012188,BGI_novel_T012187,NM_001242502.1,NM_001242503.1,NM_013989.4,NM_001007023.3	Known_gene	7	470.36	39.85	79.12	10.25	10.76	1.1	1.23	16.84
1796	8.2	1.062	-3.15890356023594	2.41014434890269e-188	3.59781275767836e-188	DOK1	NM_001318867.1,BGI_novel_T021873,NM_001197260.1,NM_001318866.1,NM_001318868.1,NM_001381.4,NM_001318869.1,XM_017003528.1	Known_gene	8	5.08	0.46	19.06	1.66	1.39	0.58	1.68	0
1805	402.203	14.936	-4.83100592522228	0	0	DPT	NM_001937.4	Known_gene	1	840.5	65.8	300.31	6.89	46.76	5.24	7.26	8.53
1809	20.376	4.55	-2.24550240292315	0	0	DPYSL3	NM_001387.2,NM_001197294.1,BGI_novel_T032360,XM_011537574.1	Known_gene	4	40	5.43	15.7	5.42	7.15	1.93	5.85	2.4
1839	55.226	10.678	-2.19121264171064	0	0	HBEGF	NM_001945.2	Known_gene	1	37.66	107.21	20.81	5.43	16.18	13.23	13.43	5.12
1842	23.683	3.892	-2.72070769486904	0	0	ECM2	XM_017014376.1,BGI_novel_T039976,BGI_novel_T039973,NM_001197296.1,NM_001197295.1,NM_001393.3,BGI_novel_T039977,BGI_novel_T039974,BGI_novel_T039975,XM_017014377.1	Known_gene	10	51.62	2.57	16.86	0.79	12.08	2.91	1.44	2.24
1874	10.503	2.816	-2.06576321299164	1.86406764239592e-133	3.49481323862981e-133	E2F4	BGI_novel_T015276,NM_001950.3	Known_gene	2	11.75	4.06	15.7	5.17	0.09	2.73	4.55	1.54
1879	70.95	9.922	-3.1495069792116	0	0	EBF1	NM_001324106.1,BGI_novel_T032528,XM_017009201.1,NM_001324107.1,BGI_novel_T032531,XM_017009204.1,XM_017009203.1,XM_017009195.1,NM_001324101.1,NM_182708.2,BGI_novel_T032532,BGI_novel_T032527,NM_001324111.1,XM_017009192.1,XM_017009197.1,XM_017009198.1,NM_001324109.1,XM_017009199.1,XM_017009194.1,NM_001324108.1,XM_017009193.1,BGI_novel_T032529,NM_001290360.2,XM_017009196.1,NM_024007.4,XM_017009202.1,NM_001324103.1,XM_017009200.1,BGI_novel_T032530	Known_gene	29	101.99	31.14	79.72	6.93	19.85	10.35	4.3	8.18
1893	75.11	6.34	-3.76607735818478	0	0	ECM1	NM_004425.3,NM_001202858.1,BGI_novel_T002742,NM_022664.2	Known_gene	4	51.46	2.93	170.94	5.83	16.67	1.74	2.25	5.21
19	44.7	9.186	-2.2344789818822	0	0	ABCA1	BGI_novel_T040178,XM_017014381.1,BGI_novel_T040177,XM_011518341.2,XM_017014382.1,XM_005251776.2,XM_005251773.2,BGI_novel_T040180,BGI_novel_T040181,XM_011518340.2,BGI_novel_T040190,XM_017014379.1,XM_017014378.1,BGI_novel_T040187,BGI_novel_T040186,BGI_novel_T040176,XM_011518339.2,NM_005502.3,XM_017014380.1,BGI_novel_T040184,XM_011518344.2,BGI_novel_T040179,BGI_novel_T040191,BGI_novel_T040185,XM_011518342.2,BGI_novel_T040183,BGI_novel_T040188,BGI_novel_T040189,BGI_novel_T040182	Known_gene	29	102.68	14.85	16.57	4.92	22.54	4.13	2.68	11.66
1902	25.783	1.424	-4.31902554901754	0	0	LPAR1	XM_017014388.1,XM_005251781.3,XM_017014407.1,XM_017014383.1,XM_017014391.1,XM_017014387.1,XM_017014392.1,XM_017014401.1,XM_017014400.1,XM_017014405.1,XM_017014397.1,XM_017014393.1,XM_017014395.1,BGI_novel_T040268,XM_017014399.1,XM_017014404.1,XM_017014403.1,XM_017014390.1,XM_017014386.1,XM_005251782.3,XM_017014389.1,NM_001401.3,XM_017014385.1,XM_017014402.1,XM_017014406.1,XM_017014396.1,XM_017014398.1,XM_017014384.1,XM_017014394.1,NM_057159.2	Known_gene	30	47.91	9.51	19.93	0.44	4.64	0.02	0.02	2
1910	32.646	7.798	-2.19466443128038	0	0	EDNRB	NM_003991.3,BGI_novel_T011027,NM_001201397.1,NM_001122659.2,NM_000115.3	Known_gene	5	44.92	16.9	36.12	3.43	14.55	11.64	4.88	4.49
1958	2626.303	288.668	-2.96793384989561	0	0	EGR1	NM_001964.2	Known_gene	1	2212.29	5326.22	340.4	316.59	507.69	352.22	177.27	89.57
1960	6.103	1.082	-2.4568199654	2.41801080137497e-179	3.74365677040805e-179	EGR3	NM_001199880.1,XM_011544429.2,XM_005273426.3,NM_004430.2,NM_001199881.1,XM_005273425.3	Known_gene	6	11.22	5.58	1.51	0.56	1.71	2.07	0.73	0.34
196740	7.356	1.68	-2.85384925839529	0	0	VSTM4	XM_017015827.1,NM_001031746.4,NM_144984.3,XM_017015826.1,XM_017015828.1,XM_017015825.1	Known_gene	6	11.31	0.53	10.23	1.81	0.33	0.74	0.15	5.37
196883	24.003	7.204	-2.03869826343719	0	0	ADCY4	NM_139247.3,BGI_novel_T011479,BGI_novel_T011480,BGI_novel_T011481,NM_001198568.1,NM_001198592.1	Known_gene	6	9.25	0.8	61.96	5.67	9.54	7.39	12.14	1.28
1978	102.07	22.85	-2.14770241932968	0	0	EIF4EBP1	NM_004095.3	Known_gene	1	40.78	151.03	114.4	18.08	28.44	20.34	16.21	31.18
199800	12.786	2.762	-2.37038906412804	3.4470682358509e-216	4.66247077471145e-216	ADM5	NM_001101340.1	Known_gene	1	2.21	6.13	30.02	0.87	6.01	1.47	4.29	1.17
2004	49.97	11.992	-2.07767663259389	0	0	ELK3	NM_005230.3,NM_001303511.1,XM_006719275.3	Known_gene	3	62.24	24.01	63.66	5.26	17.99	5.86	10.15	20.7
2006	8.383	1.684	-2.53585348211692	1.06093950495376e-239	1.32660019876936e-239	ELN	NM_001278913.1,NM_001278912.1,XM_005250188.1,XM_017011813.1,XM_011515870.1,NM_001081754.2,NM_001081753.2,NM_001081752.2,NM_001278917.1,BGI_novel_T036249,NM_001081755.2,XM_011515875.1,XM_011515869.1,NM_000501.3,XM_011515868.1,NM_001278939.1,XM_011515871.1,NM_001278915.1,XM_011515876.1,XM_017011814.1,XM_011515873.1,XM_011515872.1,NM_001278914.1,XM_011515874.1,XM_011515877.1,XM_005250187.1,NM_001278916.1,NM_001278918.1	Known_gene	28	11.16	0.41	13.58	0.91	0.56	2.89	2.16	1.9
201163	17.896	2.024	-3.28153380750434	0	0	FLCN	XM_017024308.1,XM_011523721.2,XM_017024309.1,XM_011523719.2,XM_011523716.1,XM_017024307.1,BGI_novel_T016315,XM_017024306.1,XM_017024304.1,XM_017024305.1,XM_011523714.2,XM_011523718.2,NM_144997.5,NM_144606.5	Known_gene	14	12.21	36.09	5.39	3.59	1.98	1.52	0.61	2.42
2014	223.426	19.352	-3.60404330596938	0	0	EMP3	NM_001425.2,XM_011526605.2,NM_001313905.1,BGI_novel_T020298	Known_gene	4	239.96	76.86	353.46	9.02	37.71	5.65	18.49	25.89
2022	135.253	22.068	-2.82575345789984	0	0	ENG	NM_001114753.2,NM_000118.3,NM_001278138.1	Known_gene	3	38.95	1.33	365.48	12.91	19.71	10.86	53.95	12.91
2039	6.486	1.182	-2.66988154954401	2.46593207216282e-154	4.22179533894617e-154	DMTN	NM_001323397.1,NM_001323395.1,NM_001323401.1,XM_005273433.1,NM_001302817.2,BGI_novel_T037637,XM_005273432.1,XM_017013197.1,XM_017013189.1,XM_017013192.1,XM_011544435.1,NM_001323400.1,XM_005273442.1,NM_001978.4,NM_001302816.2,NM_001323390.1,NM_001114135.4,BGI_novel_T037640,NM_001323384.1,NM_001114139.3,BGI_novel_T037636,BGI_novel_T037642,NM_001323399.1,NM_001114136.2,NM_001323383.1,XM_017013190.1,BGI_novel_T037641,NM_001323378.1,BGI_novel_T037638,NM_001323393.1,XM_017013198.1,NM_001323387.1,NM_001323391.1,XM_017013194.1,NM_001114137.3,XM_017013196.1,NM_001323382.1,NM_001323389.1,NM_001323394.1,NM_001323392.1,NM_001323396.1,NM_001323388.1,NM_001323381.1,BGI_novel_T037639,XM_017013195.1,XM_017013191.1,NM_001323385.1,NM_001114138.2,XM_017013193.1,NM_001323380.1,NM_001323398.1	Known_gene	51	2.16	1.93	15.37	1.49	1.54	1.45	1.04	0.39
204219	33.503	5.224	-2.26753078218707	0	0	CERS3	NM_001290342.2,XM_011521355.2,XM_011521357.2,XM_017022002.1,NM_001290341.2,XM_011521358.1,BGI_novel_T014047,NM_001290343.1,XM_017022003.1,XM_017022004.1,NM_178842.4	Known_gene	11	0.46	97.85	2.2	3.55	7.06	13.46	1.88	0.17
2054	7.066	2.046	-2.5227170941174	0	0	STX2	XM_017018984.1,BGI_novel_T010276,XM_017018988.1,BGI_novel_T010274,NM_001980.3,NM_194356.2,XM_017018983.1,XM_005253557.1,BGI_novel_T010275,XM_017018979.1,XM_017018982.1,XM_017018986.1,XM_017018980.1,XM_017018987.1,XM_017018989.1,XM_017018978.1,XM_017018981.1,XM_017018985.1	Known_gene	18	14.49	0.06	6.65	0.15	4.62	0.16	0.27	5.03
2078	29.856	6.198	-2.29468096188915	0	0	ERG	NM_182918.3,NM_001291391.1,XM_017028288.1,XM_017028287.1,XM_017028289.1,NM_001136154.1,XM_011529487.2,NM_001136155.1,XM_011529486.2,NM_001243428.1,NM_001243429.1,NM_004449.4,NM_001243432.2,BGI_novel_T025316	Known_gene	14	42	10.4	37.17	5.19	9.54	9.02	7.24	0
2099	8.95	3.172	-2.33633099024616	0	0	ESR1	XM_011535543.2,XM_011535547.2,XM_006715374.3,XM_011535544.2,XM_017010378.1,XM_011535549.2,XM_017010376.1,NM_001291241.1,NM_001291230.1,XM_017010383.1,NM_001122742.1,XM_011535545.2,XM_006715375.3,XM_017010381.1,NM_001122740.1,XM_017010377.1,XM_017010382.1,NM_001122741.1,XM_017010380.1,NM_000125.3,XM_017010379.1	Known_gene	21	18.42	5.29	3.14	3.16	4.51	3.56	2.16	2.47
2113	12.816	2.156	-3.05708509505317	0	0	ETS1	NM_001143820.1,XM_017017317.1,BGI_novel_T008129,XM_011542652.1,NM_005238.3,XM_017017316.1,XM_017017314.1,NM_001162422.1,XM_011542650.1,XM_017017315.1,XM_011542651.1,XM_011542649.2,BGI_novel_T008131,BGI_novel_T008130	Known_gene	14	19.7	4.46	14.29	1.41	2.16	0.48	1.48	5.25
2122	33.45	5.288	-2.13729082867627	0	0	MECOM	XM_017005876.1,BGI_novel_T028531,NM_001205194.1,NM_001105078.3,XM_011512546.2,NM_001163999.1,XM_017005878.1,NM_001164000.1,XM_005247213.3,XM_005247215.3,XM_017005875.1,NM_001105077.3,XM_017005877.1,XM_005247223.2,XM_005247224.3,XM_005247221.2,XM_005247226.3,NM_005241.3,XM_017005874.1,BGI_novel_T028532,XM_005247214.3,XM_005247225.3,NM_004991.3,XM_005247219.2,XM_005247220.2	Known_gene	25	40.68	42.94	16.73	4.12	6.65	9.18	3.79	2.7
2159	68.72	3.068	-4.63379914624941	0	0	F10	NM_001312674.1,NM_001312675.1,NM_000504.3	Known_gene	3	81.24	12.31	112.61	2.99	6.04	0.62	2.62	3.07
216	99.773	5.754	-4.20383006187414	0	0	ALDH1A1	NM_000689.4	Known_gene	1	229.81	19.03	50.48	2.43	5.52	16.01	1.89	2.92
2162	115.363	16.636	-2.92054499151593	0	0	F13A1	NM_000129.3	Known_gene	1	219.15	2.21	124.73	4.14	36.06	12.63	13.04	17.31
2171	375.986	55.606	-2.59586958619842	0	0	FABP5	NM_001444.2	Known_gene	1	52.19	997.58	78.19	55.93	78.39	59.56	70.84	13.31
2173	123.35	6.26	-4.03272455036361	0	0	FABP7	NM_001446.4,NM_001319039.1,NM_001319042.1,NM_001319041.1	Known_gene	4	6.4	363.47	0.18	5.56	4.66	2.44	18.64	0
218	11.243	2.234	-2.17794154999149	3.06123683549404e-111	6.41840003977164e-111	ALDH3A1	XM_011523731.1,XM_011523730.1,XM_005256522.1,NM_001135167.1,BGI_novel_T016399,NM_001135168.1,XM_005256524.3,XM_005256523.2,NM_000691.4	Known_gene	9	2.46	21.82	9.45	3.57	0	7.46	0.09	0.05
2191	8.293	1.614	-2.49666942498747	5.66877950616137e-199	8.15949224789459e-199	FAP	XM_017003585.1,XM_011510797.2,XM_011510796.2,NM_004460.3,NM_001291807.1,BGI_novel_T022939	Known_gene	6	13.74	0.04	11.1	1.72	6.11	0.21	0.03	0
2192	206.086	5.702	-5.30843020862714	0	0	FBLN1	NM_001996.3,NM_006487.2,NM_006486.2,BGI_novel_T026303,NM_006485.3,BGI_novel_T026304	Known_gene	6	242.86	32.92	342.48	5.51	10.54	5.16	4.63	2.67
219348	161.67	3.698	-5.55937994848522	0	0	PLAC9	NM_001012973.1	Known_gene	1	147.74	89.14	248.13	1.59	10.25	2.29	4	0.36
2199	62.973	6.678	-3.44855869361703	0	0	FBLN2	BGI_novel_T026636,NM_001998.2,NM_001165035.1,NM_001004019.1,XM_006713026.2,BGI_novel_T026635	Known_gene	6	65.95	2.05	120.92	8.4	10.08	4.37	10.51	0.03
2200	22.153	2.836	-3.04434878325317	0	0	FBN1	BGI_novel_T013121,NM_000138.4,BGI_novel_T013118,BGI_novel_T013117,BGI_novel_T013122,BGI_novel_T013119,BGI_novel_T013120	Known_gene	7	41.83	6.7	17.93	0.94	8.08	2.94	1.37	0.85
2202	231.996	13.826	-4.20179273957819	0	0	EFEMP1	XM_017003586.1,XM_005264205.4,NM_001039349.2,NM_001039348.2	Known_gene	4	346.63	29.79	319.57	9.72	41.01	8.57	5.63	4.2
220323	12.26	2.094	-2.7221892690583	3.83659640745433e-222	5.09280602049438e-222	OAF	NM_178507.2	Known_gene	1	14.75	1.46	20.57	1.79	4.55	2.93	1.2	0
2206	21.436	1.458	-4.66357142020951	0	0	MS4A2	XM_011544850.2,BGI_novel_T006934,BGI_novel_T006933,XM_017017362.1,NM_000139.4,XM_005273846.4,NM_001256916.1	Known_gene	7	37.49	8.39	18.43	1.27	3.66	0.04	0.85	1.47
220965	25.406	6.684	-2.04125159907972	0	0	FAM13C	BGI_novel_T005087,XM_017015892.1,BGI_novel_T005086,XM_017015887.1,XM_017015890.1,XM_005269619.4,XM_006717702.3,NM_001143773.1,XM_006717703.3,XM_017015889.1,NM_001166698.1,NM_198215.3,XM_011539491.2,XM_017015891.1,XM_017015886.1,NM_001001971.2,XM_017015893.1,XM_005269618.4,XM_017015885.1,XM_017015888.1,XM_011539490.2,BGI_novel_T005088	Known_gene	22	40.14	6.45	29.63	4.59	9.32	7.08	5.94	6.49
221472	5.683	1.144	-2.2588396100507	4.64367604122816e-116	9.47871616397864e-116	FGD2	XM_011514372.2,NM_173558.3,XM_011514373.2,XM_017010429.1	Known_gene	4	3.64	8.06	5.35	1.06	1.87	1.1	1.29	0.4
221476	151.146	5.946	-4.92473423486817	0	0	PI16	XM_017010430.1,BGI_novel_T033497,XM_011514375.2,BGI_novel_T033495,XM_005248917.2,BGI_novel_T033496,NM_153370.2,NM_001199159.1	Known_gene	8	175.78	2.47	275.19	3.95	17.48	1.37	3.51	3.42
221692	31.42	6.74	-2.28139084371902	0	0	PHACTR1	NM_001242648.2,XM_005248934.2,NM_001322312.1,BGI_novel_T033078,XM_017010462.1,XM_017010463.1,BGI_novel_T033076,XM_017010456.1,XM_017010455.1,XM_017010459.1,NM_001322314.1,NM_001322308.1,XM_017010466.1,NM_001322309.1,XM_017010457.1,BGI_novel_T033075,BGI_novel_T033074,NM_001322311.1,XM_017010465.1,XM_017010464.1,BGI_novel_T033077,XM_017010460.1,XM_017010467.1,NM_030948.3,XM_017010461.1,XM_017010454.1,XM_017010469.1,XM_017010452.1,NM_001322310.1,NM_001322313.1,XM_017010458.1	Known_gene	31	68.37	9.29	16.6	4.29	16.17	4.99	4.38	3.87
2219	6.21	1.04	-2.68941827693472	3.25285869321159e-71	8.91148525429689e-71	FCN1	NM_002003.3	Known_gene	1	2.11	3.81	12.71	0.06	2.4	0	1.14	1.6
223117	4.21	1.028	-2.42157724721777	8.89771929245183e-221	1.18476356159187e-220	SEMA3D	XM_017011873.1,XM_011515960.1,XM_011515961.2,BGI_novel_T036413,NM_152754.2	Known_gene	5	10.49	0.17	1.97	0.44	1.61	1.66	0.58	0.85
2260	18.563	2.258	-3.10643281116976	0	0	FGFR1	BGI_novel_T037927,BGI_novel_T037923,NM_023110.2,NM_001174065.1,BGI_novel_T037919,XM_006716304.1,NM_023106.2,NM_001174064.1,XM_017013230.1,XM_017013224.1,XM_011544443.2,XM_017013223.1,BGI_novel_T037913,XM_017013219.1,BGI_novel_T037921,BGI_novel_T037924,XM_017013220.1,XM_006716310.2,XM_011544450.2,XM_017013221.1,BGI_novel_T037926,XM_006716307.1,NM_001174066.1,BGI_novel_T037912,XM_011544445.2,XM_006716314.1,XM_017013225.1,XM_006716309.3,BGI_novel_T037917,XM_017013222.1,BGI_novel_T037915,XM_011544444.1,NM_015850.3,NM_001174067.1,XM_011544447.2,BGI_novel_T037910,XM_017013229.1,XM_011544449.1,NM_023105.2,XM_006716303.2,XM_017013227.1,BGI_novel_T037914,XM_011544448.1,NM_001174063.1,XM_006716313.2,BGI_novel_T037918,XM_017013231.1,XM_017013226.1,XM_011544451.1,XM_006716312.1,BGI_novel_T037911,BGI_novel_T037925,XM_006716311.1,XM_011544452.2,BGI_novel_T037916,XM_006716306.2,BGI_novel_T037920,XM_011544446.2,BGI_novel_T037922,XM_017013228.1	Known_gene	60	33.03	0.61	22.05	1.23	3.08	0.91	3.43	2.64
2273	248.92	10.648	-4.57358644861411	0	0	FHL1	XM_006724745.3,BGI_novel_T042022,NM_001167819.1,XM_006724744.2,NM_001159701.1,BGI_novel_T042021,NM_001159702.2,XM_006724743.2,NM_001159700.1,BGI_novel_T042023,XM_017029357.1,NM_001159704.1,XM_006724747.2,XM_006724746.2,XM_011531316.1,NM_001159703.1,NM_001449.4,NM_001159699.1	Known_gene	18	498.38	53.75	194.63	5.74	22.92	9.12	2.55	12.91
22795	7.476	1.74	-2.34304005683509	2.55575671842762e-293	2.72981563930252e-293	NID2	XM_005267405.4,XM_005267406.4,BGI_novel_T011724,XM_005267407.4,NM_007361.3	Known_gene	5	13.82	0.8	7.81	3.01	4.91	0	0.68	0.1
22915	98.223	22.864	-2.21081985293468	0	0	MMRN1	BGI_novel_T030000,NM_007351.2,XM_017007893.1,XM_005262856.2	Known_gene	4	138.74	22.05	133.88	8.17	70.19	8.09	11.22	16.65
22943	18.36	2.114	-3.21445916191764	0	0	DKK1	NM_012242.2,BGI_novel_T005055,BGI_novel_T005056	Known_gene	3	35.57	0.21	19.3	3.14	5.73	0.04	1.66	0
2308	15.106	3.956	-2.02384540275728	0	0	FOXO1	BGI_novel_T010644,XM_011535008.2,BGI_novel_T010645,BGI_novel_T010643,NM_002015.3,BGI_novel_T010646,BGI_novel_T010647,XM_011535010.2	Known_gene	8	19.34	10.67	15.31	1.27	5.78	6.4	4.71	1.62
23102	6.116	1.272	-2.64763827318454	1.2516652280765e-277	1.39347100610388e-277	TBC1D2B	NM_144572.1,BGI_novel_T013647,BGI_novel_T013649,NM_015079.5,XM_011521387.2,XM_017022022.1,BGI_novel_T013648	Known_gene	7	5.65	4.93	7.77	1.95	1.68	1	1.02	0.71
2312	23.5	2.654	-2.31874194266917	0	0	FLG	BGI_novel_T002827,NM_002016.1,BGI_novel_T002830,BGI_novel_T002829,BGI_novel_T002831,BGI_novel_T002828	Known_gene	6	2.99	66.64	0.87	0.81	0.02	12.29	0.07	0.08
