Gene ID,FK FPKM,HN FPKM,log2(HN/FK),Qvalue(FK-vs-HN),Pvalue(FK-vs-HN),Other Gene ID,Transcripts,Gene Type,Transcripts Number,Start,End,Chr,Strand +/-,Length,Max Length of Transcript,FK2 FPKM,FK4 FPKM,FK5 FPKM,FK6 FPKM,FK7 FPKM,HN1 FPKM,HN2 FPKM,HN3 FPKM,HN4 FPKM,HN5 FPKM
10044,12.84,4.013999999999999,-1.80301022683339,5.240485488282477e-207,6.2112144208171376e-207,SH2D3C,"XM_011518115.1,NM_005489.3,NM_001142533.1,NM_001142534.1,XM_017014174.1,XM_011518114.1,BGI_novel_T036143,XM_005251639.1,NM_001252334.1,NM_001142531.1,NM_170600.2,BGI_novel_T036141,NM_001142532.1,XM_011518117.2,BGI_novel_T036142",Known_gene,15,127738317,127778769,chr9,-,40453,3774,5.91,0.29,36.41,8.72,12.87,2.87,3.21,3.63,6.63,3.73
10045,0.8859999999999999,4.69,2.46844854163666,1.4033662232267896e-79,2.98060796134531e-79,SH2D3A,"XM_011527609.2,XM_011527608.2,NM_005490.2,XM_017026123.1,BGI_novel_T017597,XM_005259472.2,BGI_novel_T017595,XM_005259467.1,BGI_novel_T017596,XM_017026124.1,XM_006722602.1",Known_gene,11,6752160,6767513,chr19,-,15354,2812,0.25,1.98,0.33,1.7,0.17,5.63,5.28,1.22,5.31,6.01
100462977,1685.7120000000002,3351.312,1.07075267407633,0.0,0.0,MTRNR2L1,NM_001190452.1,Known_gene,1,22523111,22524665,chr17,+,1555,1555,973.79,3647.0,1566.56,786.2,1455.01,2919.3,2073.08,2857.71,5257.44,3649.03
100462981,11650.29,33325.7,1.50386267576296,0.0,0.0,MTRNR2L2,NM_001190470.1,Known_gene,1,80650000,80651035,chr5,-,1036,1036,9000.05,16456.1,12080.78,7529.87,13184.65,41209.32,29383.23,28745.6,39496.85,27793.5
100463486,8183.124,29508.737999999998,1.8083192747041499,0.0,0.0,MTRNR2L8,NM_001190702.1,Known_gene,1,10507887,10509176,chr11,-,1290,1290,9016.33,5242.56,14864.1,1475.08,10317.55,31975.12,21105.15,27468.88,44292.47,22702.07
100463487,1448.77,4570.884,1.57662238565737,0.0,0.0,MTRNR2L9,NM_001190706.1,Known_gene,1,61574103,61574629,chr6,+,527,527,1329.37,888.54,2588.22,231.74,2205.98,4102.98,2842.63,4270.88,7752.78,3885.15
10047,0.0,0.192,5.165002733483799,1.69143190933675e-06,1.1613448515796001e-05,CST8,"BGI_novel_T022446,NM_005492.3,NM_001281730.1",Known_gene,3,23491101,23496018,chr20,+,4918,1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.05,0.0
100500938,0.0,0.24600000000000002,5.518639688098499,9.77560976877617e-08,6.32537324971083e-07,CCDC179,"XM_011519802.2,NM_001195637.1,XM_011519803.2",Known_gene,3,22846922,22860971,chr11,-,14050,1619,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.47,0.0
100505385,7.05,0.7240000000000001,-3.3499182416014,9.075295089182699e-133,1.4171091348773596e-132,IQCJ-SCHIP1,"NM_001197113.1,BGI_novel_T026102,NM_001197114.1",Known_gene,3,159069252,159897366,chr3,+,828115,2465,10.95,3.72,8.54,7.74,4.3,0.08,0.05,3.27,0.0,0.22
100505549,1.092,0.27399999999999997,-2.06905260537822,1.79009893116046e-17,8.037488139610591e-17,LOC100505549,NM_001242804.1,Known_gene,1,57630302,57669276,chr18,+,38975,1982,1.06,0.0,1.52,0.63,2.25,0.0,0.0,1.16,0.21,0.0
100505555,1.432,0.502,-1.4120976494643798,3.26971886978524e-06,2.27693885948885e-05,LOC100505555,"XM_011528464.2,XM_011528463.2,XM_011528462.2",Known_gene,3,9787406,9793378,chr19,-,5973,908,1.76,2.91,1.15,0.0,1.34,0.35,0.0,1.04,1.12,0.0
100505753,0.01,0.396,5.12436074898646,1.75449438387685e-10,1.00280471652422e-09,KRTAP16-1,NM_001146182.1,Known_gene,1,41307700,41309253,chr17,-,1554,1554,0.05,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.05,0.0
100505993,0.0,1.516,6.82796774620623,2.20549554761145e-15,1.055501084056e-14,TMEM210,"BGI_novel_T036538,NM_001282477.1,BGI_novel_T036539",Known_gene,3,137170859,137173096,chr9,-,2238,1290,0.0,0.0,0.0,0.0,0.0,2.49,2.45,1.32,1.32,0.0
100506013,2.636,0.866,-1.17716858131094,2.22606182719421e-17,1.00296989787764e-16,APELA,"NM_001297550.1,XM_017007623.1",Known_gene,2,164876988,164899063,chr4,+,22076,2622,10.06,0.0,0.3,1.13,1.69,1.37,0.0,2.15,0.81,0.0
100506115,1.1179999999999999,0.6559999999999999,-1.0049222679585101,3.6341640641153106e-08,2.30277781297262e-07,LINC01272,"XM_006723680.3,NM_001278655.1",Known_gene,2,50267468,50279795,chr20,+,12328,2016,0.16,0.0,0.81,3.9,0.72,1.64,0.0,0.58,0.0,1.06
100506144,158.07,33.008,-2.35166391134589,0.0,0.0,TMEM35B,NM_001195156.1,Known_gene,1,34981526,34985347,chr1,-,3822,925,210.1,46.56,148.68,126.12,258.89,27.35,41.67,19.59,31.33,45.1
100506248,5.752000000000001,1.912,-1.68681973567341,2.28880329907931e-19,9.78467298074312e-19,LOC100506248,"XM_011520895.2,XM_011548882.2",Known_gene,2,80003,12111688,NW_011332696.1,+,12031686,684,4.62,7.4,4.07,7.24,5.43,1.55,1.48,1.94,3.22,1.37
100506571,0.02,0.278,3.6038869747170197,4.4371672126553193e-26,1.63989190748259e-25,LOC100506571,XM_003119160.4,Known_gene,1,228073909,228080597,chr1,-,6689,6689,0.0,0.0,0.1,0.0,0.0,0.02,1.21,0.01,0.15,0.0
100506581,1.43,0.018000000000000002,-6.1748472694008205,2.76951524054003e-19,1.18652222302268e-18,C16orf95,"BGI_novel_T014467,NM_001195125.1,NM_001195124.1,NM_001256917.1",Known_gene,4,87302798,87317420,chr16,-,14623,1156,1.2,1.72,1.09,2.58,0.56,0.0,0.0,0.09,0.0,0.0
100506658,1.9580000000000002,16.662,3.1621480633074506,0.0,0.0,OCLN,"NM_001205254.1,BGI_novel_T028662,NM_002538.3,XM_017008913.1,NM_001205255.1,XM_017008914.1",Known_gene,6,69492292,69558104,chr5,+,65813,6438,2.72,1.55,0.58,1.44,3.5,24.56,7.66,11.17,12.59,27.33
100506736,0.882,0.062,-4.88330510134243,2.4788505995069794e-56,6.292789178660139e-56,SLFN12L,"XM_017024005.1,XM_017024009.1,BGI_novel_T015415,NM_001195790.1,XM_017024006.1,XM_017024007.1,XM_017024008.1,BGI_novel_T015416",Known_gene,8,35474906,35538175,chr17,-,63270,8521,0.46,0.0,2.79,0.2,0.96,0.0,0.0,0.29,0.02,0.0
100507055,1.026,0.052000000000000005,-3.32685036284587,2.3851509620872104e-13,1.2239691988632e-12,LRCOL1,"XM_011534780.2,XM_017018662.1,NM_001195520.1,XM_017018661.1,XM_017018659.1,XM_017018660.1,XM_011534784.2,XM_011534785.2",Known_gene,8,132603150,132610451,chr12,-,7302,1940,0.0,0.0,2.96,1.14,1.03,0.0,0.0,0.0,0.26,0.0
100507221,0.0,0.184,5.75370071448173,1.02873021301134e-08,6.335276693198321e-08,LOC100507221,"XM_017023916.1,BGI_novel_T013859",Known_gene,2,32262660,32280475,chr16,-,17816,2443,0.0,0.0,0.0,0.0,0.0,0.65,0.03,0.0,0.24,0.0
100507290,0.19,0.444,1.09310981500202,3.42232552423498e-08,2.16690304306431e-07,ZNF865,NM_001195605.1,Known_gene,1,55613593,55618545,chr19,+,4953,4953,0.24,0.0,0.53,0.11,0.07,0.94,0.33,0.37,0.0,0.58
100507341,0.196,0.406,2.20453109767044,1.08930795583978e-06,7.4024965924689405e-06,SMIM18,"XM_017012943.1,NM_001206847.1",Known_gene,2,30637771,30645956,chr8,+,8186,1608,0.37,0.0,0.0,0.0,0.61,0.05,1.1,0.75,0.0,0.13
100507421,0.05,0.242,2.20564471798115,1.61436363243406e-21,6.5440825240584605e-21,TMEM178B,"XM_011515705.2,NM_001195278.1,XM_017011636.1",Known_gene,3,141073402,141482769,chr7,+,409368,10558,0.0,0.0,0.11,0.0,0.14,0.13,0.01,0.0,0.29,0.78
100507462,0.142,0.03,-2.2679566737923,3.1963872125556606e-05,0.000234064015463072,GVQW2,NM_001242740.1,Known_gene,1,138725211,138773679,chr6,-,48469,2712,0.24,0.04,0.24,0.0,0.19,0.0,0.0,0.0,0.15,0.0
100507507,2.5660000000000003,0.878,-1.75261426871777,4.39547917668993e-22,1.7594333465473497e-21,LOC100507507,"NM_001322263.1,NM_001322263.2",Known_gene,2,1,143381025,NW_018654714.1,-,143381025,1181,1.44,0.13,1.56,8.18,1.52,2.1,0.96,0.19,0.75,0.39
100507679,0.0,0.12,6.48693082837117,8.361111467424849e-13,4.37159866540398e-12,MUC22,"NM_001318484.1,NM_001198815.1,NM_001322469.1",Known_gene,3,2261560,31035402,chr6_GL000255v2_alt,+,28773843,6005,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.01,0.07,0.31
100507747,0.09,2.068,4.91604351286173,2.2564400609915392e-120,3.743819727818129e-120,LOC100507747,"BGI_novel_T000053,XM_017020909.1,BGI_novel_T000054,XM_011534858.2,XM_017030305.1,XM_011548890.2,XM_006719994.3,XM_006719995.3,XM_011534859.2,XM_011548887.2,XM_011548889.2,XM_017030304.1,XM_017030306.1,XM_011534860.2,XM_017030303.1,XM_011548888.2,XM_011548891.2",Known_gene,17,9109,113975026,NW_011332698.1,-,113965918,10293,0.11,0.0,0.31,0.0,0.03,2.87,3.66,0.43,1.73,1.65
10052,2.496,0.322,-3.0687430695198796,2.6554457039650286e-218,3.0335977009924183e-218,GJC1,"BGI_novel_T015744,XM_005256921.1,BGI_novel_T015742,BGI_novel_T015741,XM_005256920.1,NM_001080383.1,NM_005497.3,BGI_novel_T015743",Known_gene,8,44798448,44831081,chr17,-,32634,7834,3.47,0.54,2.31,2.62,3.54,0.27,0.9,0.0,0.07,0.37
100526664,0.7759999999999999,5.606,3.39090548547777,0.0,0.0,LY75-CD302,"NM_001198760.1,BGI_novel_T021097,BGI_novel_T021099,NM_001198759.1,BGI_novel_T021096,BGI_novel_T021098",Known_gene,6,159768628,159904756,chr2,-,136129,8919,0.22,0.05,0.57,2.79,0.25,12.7,4.72,2.38,2.81,5.42
100526693,261.29,19.566,-3.69472883856045,0.0,0.0,ARPC4-TTLL3,"BGI_novel_T024445,NM_001198793.1,BGI_novel_T024444,BGI_novel_T024446",Known_gene,4,9792495,9836356,chr3,+,43862,3987,93.81,538.15,106.28,441.99,126.22,9.32,25.07,20.37,7.93,35.14
100526694,0.17,1.0859999999999999,2.60832744048323,9.959034473581071e-25,3.7691668326848196e-24,MSANTD3-TMEFF1,"NM_001198812.1,BGI_novel_T035816",Known_gene,2,100426841,100577636,chr9,+,150796,2434,0.85,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.76,0.0
100526737,1.776,0.446,-2.0819446881823502,1.23134639493035e-14,6.037365515599939e-14,RBM14-RBM4,"NM_001198846.1,NM_001198845.1",Known_gene,2,66616582,66646473,chr11,+,29892,1614,1.04,0.37,0.57,5.83,1.07,0.0,0.13,1.46,0.64,0.0
100526740,0.902,0.228,-1.94917245219809,1.4316157413539798e-27,5.14714150130816e-27,ATP5J2-PTCD1,"BGI_novel_T032886,NM_001198879.1",Known_gene,2,99416264,99466201,chr7,-,49938,5538,1.65,0.6,0.56,0.38,1.32,0.0,0.6,0.29,0.25,0.0
100526761,0.0,0.402,6.99507773204149,7.654603303606179e-17,3.5098161982958296e-16,CCDC169-SOHLH2,"BGI_novel_T010078,NM_001198910.1",Known_gene,2,36168208,36297855,chr13,-,129648,2650,0.0,0.0,0.0,0.0,0.0,0.16,0.06,1.79,0.0,0.0
100526767,0.514,0.298,-1.0161525370359799,4.07311791687032e-05,0.00030025405498253,RNF103-CHMP3,"NM_001198954.1,BGI_novel_T020294,BGI_novel_T020296,BGI_novel_T020295,BGI_novel_T020293",Known_gene,5,86503430,86721122,chr2,-,217693,4355,1.99,0.0,0.32,0.0,0.26,0.72,0.68,0.09,0.0,0.0
100526842,0.484,2.548,2.28136568359887,9.998533454905328e-40,3.01048331886352e-39,RPL17-C18orf32,"BGI_novel_T017142,NM_001199356.1,NM_001199355.1",Known_gene,3,49481178,49492565,chr18,-,11388,2668,0.24,0.09,0.06,0.0,2.03,1.46,10.84,0.0,0.44,0.0
100527963,9.187999999999999,4.934,-1.03744110642565,2.6726593127994104e-23,1.0412545629010598e-22,PMF1-BGLAP,"NM_001199662.1,NM_001199661.1,NM_001199664.1,NM_001199663.1",Known_gene,4,156212988,156243332,chr1,+,30345,1001,9.61,0.72,16.26,10.04,9.31,2.59,3.63,1.77,4.72,11.96
100528017,0.0,16.715999999999998,10.404935346969,1.4324569394711698e-106,2.566482134702399e-106,SAA2-SAA4,"NM_001199744.1,BGI_novel_T006284",Known_gene,2,18231355,18248674,chr11,-,17320,850,0.0,0.0,0.0,0.0,0.0,3.79,3.07,0.0,3.25,73.47
100528030,0.16,0.35600000000000004,1.17715079314333,4.4694081920453094e-08,2.8409730289112897e-07,POC1B-GALNT4,"NM_001199781.1,NM_001199782.1",Known_gene,2,89519412,89526262,chr12,-,6851,5496,0.34,0.0,0.11,0.0,0.35,0.94,0.63,0.0,0.21,0.0
100528032,0.9620000000000001,0.418,-1.30676611680254,5.80937825372493e-10,3.3943752698340604e-09,KLRC4-KLRK1,"BGI_novel_T008085,NM_001199805.1,BGI_novel_T008084",Known_gene,3,10372353,10410146,chr12,-,37794,2295,2.13,0.0,0.41,0.97,1.3,0.0,0.11,1.98,0.0,0.0
100528064,65.208,27.028000000000002,-1.4152179219968601,6.136467116980938e-117,1.0380409727859797e-116,NEDD8-MDP1,"BGI_novel_T010808,NM_001199823.2,NM_001199823.1,BGI_novel_T000362",Known_gene,4,514915,24232370,chr14,-,23717456,820,36.83,139.93,20.36,105.06,23.86,19.71,26.33,24.23,27.37,37.5
100529097,13.49,4.502,-1.51449968990488,3.684167156155849e-148,5.422499846278088e-148,RPL36A-HNRNPH2,"BGI_novel_T037290,NM_001199974.1,NM_001199973.1",Known_gene,3,101390890,101414140,chrX,+,23251,2659,6.53,27.16,5.21,17.71,10.84,5.15,0.0,5.8,7.18,4.38
100529240,0.258,0.096,-1.50997516778586,2.38156603457007e-05,0.00017334792303109298,ZNF816-ZNF321P,NM_001202473.1,Known_gene,1,52927135,52962911,chr19,-,35777,2680,0.62,0.16,0.51,0.0,0.0,0.48,0.0,0.0,0.0,0.0
100529241,0.5479999999999999,1.16,1.04031585075436,1.2801798769336099e-14,6.28192335407981e-14,HSPE1-MOB4,"NM_001202485.1,BGI_novel_T021491",Known_gene,2,197499997,197556514,chr2,+,56518,4860,1.98,0.0,0.34,0.0,0.42,0.8,2.84,0.0,0.12,2.04
100529257,0.034,1.43,6.452629617460571,1.28982722864081e-80,2.72087598783012e-80,SYNJ2BP-COX16,"NM_001202548.2,NM_001202549.2,BGI_novel_T011222,NM_001202547.2",Known_gene,4,70325081,70417090,chr14,-,92010,7288,0.0,0.0,0.0,0.0,0.17,0.0,2.59,1.28,0.27,3.01
10053,4.272,50.908,3.7662920618366895,0.0,0.0,AP1M2,"NM_005498.4,NM_001300887.1",Known_gene,2,10572671,10587315,chr19,-,14645,1757,0.9,15.25,2.46,2.75,0.0,48.52,39.16,35.84,59.72,71.3
100532726,4.984,32.364000000000004,2.5620650839176697,0.0,0.0,NDUFC2-KCTD14,"NM_001203261.1,NM_001203262.1,NM_001203260.1",Known_gene,3,78015715,78080219,chr11,-,64505,2436,2.16,0.18,7.16,8.29,7.13,27.27,25.28,30.47,41.16,37.64
100532736,16.936,0.53,-4.880420185558241,8.864969323445345e-216,1.0216108434685995e-215,MINOS1-NBL1,"NM_001204088.1,BGI_novel_T000884,NM_001204089.1",Known_gene,3,19596977,19658457,chr1,+,61481,2210,16.37,19.18,4.82,33.52,10.79,0.3,0.02,1.66,0.27,0.4
100533181,0.41200000000000003,1.016,3.1643852735809905,7.98836237283071e-27,2.9088581537707197e-26,FXYD6-FXYD2,"NM_001243598.2,BGI_novel_T007560,NM_001204268.1,BGI_novel_T007561",Known_gene,4,117820075,117877031,chr11,-,56957,2248,0.0,0.0,0.61,1.03,0.42,0.68,4.4,0.0,0.0,0.0
100533183,0.114,0.81,2.83379682500843,5.7235625849245e-17,2.6113295339170295e-16,ZNF664-FAM101A,"NM_001204299.1,BGI_novel_T009684",Known_gene,2,123973215,124316024,chr12,+,342810,2413,0.26,0.0,0.08,0.0,0.23,0.32,3.6,0.09,0.04,0.0
100533467,5.676,12.357999999999999,1.14543922275957,9.090272943481038e-160,1.2724453756826297e-159,BIVM-ERCC5,"BGI_novel_T010541,NM_001204425.1,BGI_novel_T010543,BGI_novel_T010542,BGI_novel_T010546,BGI_novel_T010549,BGI_novel_T010548,BGI_novel_T010545,BGI_novel_T010540,BGI_novel_T010544,BGI_novel_T010547,BGI_novel_T010539",Known_gene,12,102799049,102876001,chr13,+,76953,5752,3.47,12.15,4.75,3.25,4.76,11.57,11.29,13.4,12.35,13.18
100534012,7.754,0.316,-4.632418787411741,3.8883160555727075e-206,4.6147996207759087e-206,TNFAIP8L2-SCNM1,"BGI_novel_T002725,NM_001204848.1",Known_gene,2,151156629,151170297,chr1,+,13669,1948,3.49,9.59,5.4,18.78,1.51,0.72,0.69,0.0,0.17,0.0
100534592,6.667999999999999,0.9059999999999999,-2.95306489813745,3.8660084799113e-46,1.0830920990677698e-45,URGCP-MRPS24,"BGI_novel_T032242,NM_001204871.1",Known_gene,2,43866558,43906632,chr7,-,40075,838,5.46,11.45,4.4,11.25,0.78,0.0,1.71,0.0,2.82,0.0
10060,9.062000000000001,4.364,-1.0393393412817,7.463788681958268e-185,9.518569787722366e-185,ABCC9,"XM_005253290.3,XM_005253286.3,XM_005253287.4,XM_006719025.3,BGI_novel_T008168,XM_005253289.3,NM_020297.3,BGI_novel_T008169,XM_005253284.3,BGI_novel_T008170,NM_005691.3,XM_011520545.2,XM_005253288.3",Known_gene,13,21797389,21941869,chr12,-,144481,9304,16.18,4.87,3.69,3.27,17.3,4.51,4.42,5.96,3.23,3.7
10062,16.215999999999998,4.72,-1.7195437774379798,3.868889563367449e-135,5.962297669338938e-135,NR1H3,"BGI_novel_T006507,XM_011519808.2,BGI_novel_T006506,XM_005252707.4,BGI_novel_T006504,BGI_novel_T006500,XM_005252718.3,NM_001130102.2,BGI_novel_T006499,XM_005252709.1,XM_017017056.1,XM_005252710.1,XM_006718113.1,NM_001251934.1,BGI_novel_T006501,XM_017017057.1,NM_005693.3,BGI_novel_T006502,XM_011519805.2,NM_001251935.1,BGI_novel_T006505,XM_006718115.1,NM_001130101.2,XM_017017058.1,XM_005252705.1,XM_005252713.3,XM_005252715.2,XM_006718112.1,XM_011519806.1,XM_005252706.1,BGI_novel_T006503,XM_006718116.1,XM_011519807.1,XM_005252716.3",Known_gene,34,47248300,47269033,chr11,+,20734,2026,8.9,9.25,37.01,8.26,17.66,5.65,9.18,2.96,5.81,0.0
100631383,0.102,0.0,-5.226025993326379,1.11827219359807e-06,7.60380209331095e-06,FAM47E-STBD1,NM_001242939.1,Known_gene,1,76251700,76311130,chr4,+,59431,3060,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0
100652824,0.022000000000000002,0.652,3.38739515482025,4.9256584521683e-14,2.46772318111699e-13,KIAA2012,"XM_006712172.2,NM_001277372.1,XM_011510467.2,XM_017003111.1,BGI_novel_T021570,XM_011510468.2,XM_017003112.1",Known_gene,7,202073245,202205195,chr2,+,131951,4252,0.02,0.0,0.07,0.02,0.0,2.76,0.05,0.0,0.4,0.05
100652833,0.008,0.488,5.87048921217226,5.75978830509645e-30,1.9896830917623896e-29,LOC100652833,XM_011543783.2,Known_gene,1,99522217,99526100,chr5,-,3884,3884,0.0,0.0,0.0,0.0,0.04,1.32,0.0,0.88,0.1,0.14
100653049,0.086,0.0,-4.1684210002413895,0.000377864147142827,0.0029551694193076,LOC100653049,"XM_003403882.4,XM_011547005.1",Known_gene,2,49141,55293,chr17_GL383564v2_alt,+,6153,1796,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100653515,0.008,0.222,4.8024326540991,9.98293065171449e-09,6.14463740869863e-08,CEP295NL,"NM_001243540.1,NM_001243541.1",Known_gene,2,78890580,78903217,chr17,-,12638,2167,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.11,0.0,0.0
10068,18.996,5.8260000000000005,-1.89876697717039,1.1678979865210396e-187,1.4744606633562595e-187,IL18BP,"NM_001039659.1,XM_017017062.1,NM_173042.2,XM_017017061.1,NM_005699.3,NM_173044.2,XM_017017059.1,NM_001039660.1,NM_001145055.1,NM_001145057.1,XM_017017063.1,BGI_novel_T007097,XM_017017060.1",Known_gene,13,71997944,72002919,chr11,+,4976,2796,8.93,0.0,39.25,27.28,19.52,1.43,10.57,1.94,5.55,9.64
1007,0.222,0.006,-5.39723969073727,3.0900400390338102e-12,1.64679390660501e-11,CDH9,NM_016279.3,Known_gene,1,26880600,27038582,chr5,-,157983,3075,0.62,0.0,0.0,0.0,0.49,0.0,0.0,0.03,0.0,0.0
10071,3.938,0.04,-2.71764031587804,3.6548323097618e-20,1.53040807874055e-19,MUC12,"BGI_novel_T032973,NM_001164462.1",Known_gene,2,100969623,101018949,chr7,+,49327,16321,4.57,0.0,7.26,5.94,1.92,0.02,0.0,0.0,0.18,0.0
10077,1.2819999999999998,0.168,-3.3044825498174197,1.1927628090471799e-25,4.43973377507719e-25,TSPAN32,"XM_017017066.1,BGI_novel_T006004,XM_011519815.2,XM_005252720.4,XM_011519818.2,XM_011519829.2,XM_017017068.1,XM_011519822.1,XM_017017069.1,XM_011519828.2,XM_005252719.4,XM_017017067.1,NM_139022.2,XM_017017064.1,XM_017017071.1,XM_017017065.1,XM_017017070.1,XM_011519819.1",Known_gene,18,2299480,2318201,chr11,+,18722,2776,0.95,0.0,4.42,0.0,1.04,0.15,0.69,0.0,0.0,0.0
1008,0.0,0.084,4.90196832765001,9.821345004472861e-06,7.0083506631566e-05,CDH10,"NM_001317222.1,NM_006727.4,NM_001317224.1,XM_017008915.1,BGI_novel_T028374,XM_011513923.2",Known_gene,6,24487100,24644978,chr5,-,157879,3477,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0
10081,5.086,2.406,-1.1452268400196899,3.43975389378653e-45,9.741378252325549e-45,PDCD7,NM_005707.1,Known_gene,1,65117379,65133836,chr15,-,16458,2851,6.76,0.62,4.78,3.54,9.73,2.26,1.14,3.89,2.31,2.43
10082,3.5780000000000003,2.274,-1.35657581554899,6.197448662729748e-85,1.2674050479793398e-84,GPC6,"NM_005708.3,XM_017020298.1,XM_017020300.1,XM_011521044.2,XM_017020299.1,BGI_novel_T010460,XM_017020302.1,XM_017020301.1",Known_gene,8,93226825,94408020,chr13,+,1181196,8092,11.47,0.99,1.56,0.74,3.13,2.46,5.04,0.91,1.66,1.3
100861412,0.222,0.48,1.08248535791242,3.25309239043031e-09,1.95961444399397e-08,FSBP,NM_001256141.1,Known_gene,1,94427712,94436952,chr8,-,9241,5403,0.4,0.0,0.09,0.0,0.62,0.85,0.0,0.7,0.85,0.0
100861519,0.37,0.054000000000000006,-2.7598097701219797,1.2279546953332898e-10,6.96791173302623e-10,GDNF-AS1,"XM_017008916.1,NM_001278094.1,XM_017008917.1,XM_017008918.1",Known_gene,4,37840028,37875799,chr5,+,35772,2798,0.55,0.0,0.03,1.03,0.24,0.27,0.0,0.0,0.0,0.0
100862671,6.986000000000001,12.822000000000001,1.03340413284104,3.2762040363613794e-65,7.755661631720398e-65,TMEM265,NM_001256829.1,Known_gene,1,30740191,30745196,chr16,+,5006,2100,3.23,21.21,1.6,5.96,2.93,14.96,8.13,16.07,8.19,16.76
100873985,1.838,0.0,-7.604835110145639,2.0187326751872397e-23,7.84710309931914e-23,MED14OS,NM_001289773.1,Known_gene,1,40735396,40738701,chrX,+,3306,904,3.21,0.0,0.47,3.11,2.4,0.0,0.0,0.0,0.0,0.0
100885848,0.154,0.33,1.16230934283987,0.000557588094914988,0.004396450802129001,PTGES3L,"NM_001261430.1,NM_001142653.1,NM_001142654.1",Known_gene,3,42968088,42980528,chr17,-,12441,2006,0.3,0.17,0.04,0.0,0.26,0.0,0.0,1.59,0.06,0.0
10089,7.606,2.556,-1.3972396907372702,4.219940159834059e-34,1.3707599552746302e-33,KCNK7,"BGI_novel_T006881,NM_033455.1,NM_005714.1,NM_033348.1,NM_033347.1",Known_gene,5,65592855,65595996,chr11,-,3142,1563,1.39,25.6,6.51,4.06,0.47,0.38,2.04,6.97,3.39,0.0
1009,13.192,6.096,-1.2182224586419,2.3446674911574094e-187,2.964814184934459e-187,CDH11,"XM_005255761.3,XM_011522803.2,XM_005255762.2,NM_001308392.1,XM_017022830.1,XM_005255763.2,NM_001797.3",Known_gene,7,64943753,65126112,chr16,-,182360,6975,28.34,0.16,11.99,9.09,16.38,3.41,6.91,0.65,3.34,16.17
10090,2.762,0.544,-2.43248686511352,8.877068157060098e-95,1.7102201064610793e-94,UST,"XM_011535378.2,XM_017010152.1,NM_005715.2,BGI_novel_T031332,BGI_novel_T031333",Known_gene,5,148745891,149077574,chr6,+,331684,4391,4.94,2.51,0.72,1.71,3.93,1.38,0.35,0.72,0.27,0.0
100913187,11.505999999999998,1.54,-2.59995690430861,1.0629051290940597e-84,2.1787924944881996e-84,APOBEC3A_B,NM_001193289.1,Known_gene,1,73230,78546,chr22_GL383583v2_alt,+,5317,1103,2.91,50.81,3.26,0.0,0.55,0.11,5.74,1.85,0.0,0.0
10093,172.988,62.368,-1.46206563052457,0.0,0.0,ARPC4,"NM_001024960.2,NM_001024959.2,NM_001198780.1,NM_005718.4",Known_gene,4,9792495,9807105,chr3,+,14611,1971,85.13,270.47,123.5,237.22,148.62,69.62,80.0,52.39,56.69,53.14
10095,187.27200000000002,33.778,-2.60345044419858,0.0,0.0,ARPC1B,"XM_006715825.1,BGI_novel_T032884,NM_005720.3,XM_006715826.1",Known_gene,4,99374675,99394801,chr7,+,20127,1649,96.34,44.63,322.65,286.72,186.02,30.03,56.6,24.9,26.03,31.33
10097,23.706,48.45399999999999,1.00324613749733,0.0,0.0,ACTR2,"NM_001005386.2,NM_005722.3",Known_gene,2,65227695,65271253,chr2,+,43559,3934,28.74,9.41,14.55,18.26,47.57,40.65,47.86,60.85,44.95,47.96
100996274,0.44,0.07200000000000001,-2.61064332884646,1.38350243833593e-22,5.48309261161118e-22,LOC100996274,XM_011526289.2,Known_gene,1,79144752,79149853,chr18,+,5102,5102,0.72,0.02,0.1,0.0,1.36,0.14,0.0,0.02,0.2,0.0
100996413,0.004,0.204,5.08254057329183,3.1053393426105703e-10,1.79491071742623e-09,LOC100996413,"XM_017030319.1,XM_017022771.1,XM_017030251.1",Known_gene,3,2615094,30523573,chr15_KI270905v1_alt,*,27908480,3188,0.0,0.0,0.02,0.0,0.0,0.54,0.02,0.03,0.18,0.25
100996485,1.774,0.358,-2.06368539046682,1.81782236187763e-26,6.674664286793629e-26,C5orf66,NM_001277348.1,Known_gene,1,135033280,135344680,chr5,+,311401,2474,0.83,6.51,0.31,0.33,0.89,0.13,0.0,0.0,0.05,1.61
100996573,0.01,0.08,2.86954684995763,2.3913493981798604e-09,1.4342913903994298e-08,LOC100996573,XM_003846334.4,Known_gene,1,132550729,132559465,chr12,+,8737,8737,0.0,0.0,0.04,0.01,0.0,0.38,0.0,0.02,0.0,0.0
